1.858	385.0	385.0	-999.0
2.83	7.485	39.8	0.572
1.036	5.2	5.2	-999.0
0.382	21.822	22.586	0.572
0.82	13.0	13.0	-999.0
1.613	10.0	13.138	-999.0
1.77	25.9	37.952	-999.0
1.46	34.305	66.496	1.639
2.22	257.0	257.0	-999.0
2.339	12.16	33.085	4.971
0.618	35.521	42.618	3.612
0.093	4.3	4.3	-999.0
0.4	1088.0	1088.0	-999.0
0.5519	51.009	66.778	1.775
0.718	0.6	0.6	-999.0
0.414	45.057	139.528	1.95
1.727	110.594	114.4	2.828
7.9	3.4	3.4	-999.0
4.5	428.8	428.8	-999.0
1.408	439.0	439.0	-999.0
0.8035	2.045	2.96	0.229
1.44	150.53	176.691	1.619
2.453	10.24	14.174	1.846
1.567	165.378	252.5	2.896
1.288	1.4	1.4	-999.0
3.6	171.523	201.701	2.673
0.386	0.036	0.036	-999.0
0.452	0.24	0.817	0.276
0.542	63.6	63.6	-999.0
1.398	37.377	39.068	0.979
4.772	84.0	84.0	-999.0
0.5201	52.0	52.0	-999.0
1.755	37.0	37.0	-999.0
2.465	104.0	104.0	-999.0
0.6235	7.0	7.0	-999.0
1.368	26.497	29.339	2.073
3.9	184.067	191.0	7.786
1.18	3.8	3.8	-999.0
3.155	7.0	7.0	-999.0
4.813	17.9	17.9	-999.0
4.6667	18.8	18.8	-999.0
0.038	0.192	0.315	0.143
0.604	48.0	48.0	-999.0
0.41	0.176	0.55	0.072
11.0	26.0	26.0	-999.0
0.92	0.256	0.855	0.834
1.063	12.48	14.9	5.018
0.49	8.701	9.187	0.571
3.076	48.0	48.0	-999.0
2.752	39.2	39.2	-999.0
1.092	93.954	115.4	5.221
1.71	24.256	38.367	7.973
0.971	4.4	4.4	-999.0
0.8969	20.224	22.84	0.362
1.37	0.512	2.2	0.231
1.24	64.001	129.175	1.557
2.1062	13.76	16.923	0.286
1.822	19.328	22.457	0.286
0.696	80.0	80.0	-999.0
2.452	66.7	66.7	-999.0
2.737	5.4	5.4	-999.0
2.71	67.0	67.0	-999.0
3.0	266.0	266.0	-999.0
8.5	89.0	89.0	-999.0
0.54	112.386	122.007	1.086
1.266	48.0	48.0	-999.0
3.875	74.177	75.663	5.177
4.1045	123.138	239.797	2.064
0.903	0.96	1.883	0.138
9.4	5.5	5.5	-999.0
2.609	1.2	1.2	-999.0
0.544	14.144	284.33	0.264
8.0	7.168	10.3	2.415
1.608	56.0	56.0	-999.0
0.088	0.072	0.072	-999.0
1.4485	310.0	310.0	-999.0
0.736	61.697	66.56	1.81
3.57	133.89	143.221	0.572
3.375	79.0	79.0	-999.0
4.6497	8.8	8.8	-999.0
2.1	83.0	84.725	-999.0
1.7493	17.408	17.408	3.238
1.547	26.624	41.154	0.81
3.8	3.0	3.0	-999.0
2.77	18.88	24.0	2.318
2.26	29.697	34.243	0.41
2.0631	146.0	146.0	-999.0
2.075	294.0	634.632	-999.0
2.512	41.985	43.775	8.51
2.58	67.0	67.0	-999.0
0.9787	58.369	200.497	5.221
3.8479	270.0	270.0	-999.0
3.038	260.0	260.0	-999.0
1.967	126.722	192.701	2.36
0.5295	10.0	131.0	-999.0
1.692	14.336	280.0	4.007
0.689	46.337	62.0	7.173
6.5675	8.0	8.0	-999.0
2.0	147.0	147.0	-999.0
2.374	105.984	131.277	6.802
0.1218	0.96	1.934	0.345
3.35	75.201	108.619	3.638
1.505	78.0	78.0	-999.0
2.2045	24.704	34.0	1.46
2.5987	16.2	21.273	-999.0
0.845	120.0	120.0	-999.0
1.23	27.1	27.1	-999.0
3.036	79.0	82.664	-999.0
1.6398	20.0	20.0	-999.0
1.416	82.0	82.0	-999.0
2.69	60.0	60.617	-999.0
1.8204	74.0	74.0	-999.0
1.545	2.8	2.8	-999.0
0.089	64.6	64.6	-999.0
3.2	5.8	5.8	-999.0
0.767	16.2	16.2	-999.0
1.1	8.0	8.0	-999.0
2.433	46.0	46.0	-999.0
1.03	56.0	56.0	-999.0
1.51	61.0	61.0	-999.0
1.78	128.4	128.4	-999.0
1.95	34.0	34.0	-999.0
2.0265	64.0	64.0	-999.0
2.42	365.0	365.0	-999.0
2.641	45.0	45.0	-999.0
2.0858	340.0	340.0	-999.0
4.349	48.0	48.0	-999.0
0.046	0.7	0.7	-999.0
0.383	1.8	1.8	-999.0
1.14	68.7	68.7	-999.0
1.331	6.6	6.6	-999.0
0.823	15.0	15.0	-999.0
2.692	180.0	180.0	-999.0
0.94	55.0	55.0	-999.0
5.2	109.0	109.0	-999.0
2.452	225.0	225.0	-999.0
2.145	4.2	4.2	-999.0
0.98	6.0	6.0	-999.0
1.3522	150.0	150.0	-999.0
2.17	11.0	11.0	-999.0
2.45	16.4	16.4	-999.0
0.457	0.4	0.4	-999.0
3.626	340.0	340.0	-999.0
0.92	64.0	64.0	-999.0
0.617	368.8	368.8	-999.0
2.04	12.2	12.2	-999.0
2.4996	109.2	109.2	-999.0
1.3197	37.9	37.9	-999.0
0.82	20.9	20.9	-999.0
2.31	4.3	4.3	-999.0
0.904	0.47	0.47	-999.0
1.9591	236.4	236.4	-999.0
0.97	115.6	115.6	-999.0
2.954	121.5	121.5	-999.0
2.0627	75.3	75.3	-999.0
0.836	74.6	74.6	-999.0
1.4965	209.5	209.5	-999.0
1.9922	34.5	34.5	-999.0
1.6295	88.5	88.5	-999.0
1.165	47.7	47.7	-999.0
2.3384	460.6	460.6	-999.0
2.352	88.4	88.4	-999.0
2.6208	18.6	18.6	-999.0
3.355	40.0	40.0	-999.0
2.088	71.4	71.4	-999.0
0.827	0.21	0.21	-999.0
0.4097	85.3	85.3	-999.0
2.2543	91.2	91.2	-999.0
0.111	0.76	0.76	-999.0
1.1588	70.8	70.8	-999.0
1.314	81.3	81.3	-999.0
3.44	134.0	134.0	-999.0
0.758	40.7	40.7	-999.0
0.3463	46.2	46.2	-999.0
1.261	75.3	75.3	-999.0
