0   13.036360391315469   -0.11023486649375588   9.042417323170756   0.0
1   13.332678276917518   -0.10360584091606796   9.354531970659059   0.6818411946296692
2   13.143385594210903   -0.16142858575486843   9.309328420726263   0.8201794624328613
3   13.136152539171645   0.17155867433620775   9.355264367006706   0.9446045160293579
4   12.863748921645024   0.1706776624039611   9.149645577840083   0.8754007816314697
5   12.50771470244105   0.36326087281862823   8.973913300752145   1.046165943145752
6   13.052114907167908   -0.05701453577705129   9.297865726056669   0.917402446269989
7   12.869056675000184   0.10599006905045387   9.159111603276619   0.8589475750923157
8   12.95242778184901   -0.21504648397659265   9.211800388754552   1.06391441822052
9   12.96800174193664   -0.18540731610212385   9.263191283882422   1.1337608098983765
10   13.098081978715234   -0.1861279118630574   9.34862614993005   1.1634517908096313
11   12.720240706392518   -0.21590310223320555   8.905667044934667   1.1435967683792114
12   12.735458367698696   -0.5235886523510431   8.999932056146548   1.3232381343841553
13   13.029622653215815   -0.3013578409072789   8.860348598470573   1.4476042985916138
14   12.783458576385943   -0.2362021975412146   8.93099709461516   1.6365121603012085
15   12.913760869683417   0.21219626553550866   8.848477759447993   1.7684777975082397
16   13.232059481319151   0.4001023975202673   8.862751013825411   1.7257540225982666
17   13.109782430811808   -0.038287165646424016   8.837989965019839   1.7339885234832764
18   12.483876916920615   0.4544033133112485   8.6824272032138   2.139023780822754
19   12.834660859039452   0.2271924499345472   8.827330658055558   2.0081989765167236
20   12.720769698996959   0.03824230245337874   8.80208107308532   1.946082592010498
21   12.80518244156304   0.17226860698062016   8.882121952993165   1.8988007307052612
22   12.852944408462962   0.2014893824388737   8.772448368575725   1.8721891641616821
23   12.916717623914275   0.4056990728941679   8.734033200766552   1.6964763402938843
24   12.867618265354798   0.5925714540813393   8.796814199929486   1.783250093460083
25   12.555673189724628   -0.22165659054861278   8.736913909945295   1.8845810890197754
26   12.923281781449349   0.29771438424761937   8.853532092008946   1.860988736152649
27   12.906941742426806   0.15545280597938632   8.840780473185498   1.872291922569275
